Id,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,RainTomorrow
94061,25.8,31.7,1.4,6.2,5.3,61.0,22.0,30.0,70.0,67.0,1003.7,7.0,7.0,30.2,1,1
130353,10.9,13.7,5.8,1.8,0.0,35.0,7.0,7.0,93.0,93.0,1001.6,8.0,8.0,12.0,1,1
18256,16.1,20.5,3.6,,,81.0,50.0,44.0,76.0,70.0,1018.9,,,19.4,1,1
110305,15.8,23.4,0.0,7.8,9.0,,20.0,35.0,75.0,66.0,1007.6,8.0,1.0,18.2,0,0
19010,8.0,12.6,5.2,,,35.0,11.0,4.0,83.0,93.0,1032.2,,,8.8,1,1
137480,14.8,27.5,0.0,9.4,12.9,54.0,30.0,30.0,23.0,17.0,1014.3,2.0,1.0,22.3,0,0
137744,12.3,31.9,0.6,7.4,,46.0,24.0,19.0,10.0,17.0,1015.2,1.0,7.0,25.5,0,0
80242,3.8,11.9,14.4,1.8,6.0,43.0,9.0,20.0,99.0,54.0,1024.2,7.0,6.0,5.7,1,1
42057,18.5,29.6,0.0,26.0,10.0,35.0,11.0,24.0,77.0,55.0,1022.2,1.0,1.0,24.6,0,0
74924,12.4,19.6,0.0,,,48.0,20.0,26.0,69.0,92.0,1015.1,,,14.8,0,1
113024,18.5,30.2,0.0,,,39.0,4.0,24.0,66.0,63.0,1009.6,,,25.4,0,1
72554,15.0,28.5,0.0,14.4,12.0,43.0,20.0,15.0,63.0,25.0,1013.8,2.0,0.0,17.0,0,0
117143,17.1,38.4,0.0,,12.1,57.0,20.0,11.0,37.0,17.0,1013.0,,,24.5,0,0
2499,20.9,33.6,0.4,,,50.0,9.0,17.0,54.0,30.0,1008.4,8.0,8.0,24.8,0,1
131859,12.3,12.9,4.0,1.6,0.0,59.0,31.0,28.0,93.0,75.0,1019.6,,,12.3,1,1
138536,20.0,40.0,0.0,13.2,8.0,48.0,11.0,9.0,13.0,12.0,1006.2,2.0,7.0,33.4,0,1
9012,4.5,23.0,0.0,,,24.0,6.0,11.0,48.0,19.0,1022.4,,,12.9,0,0
119798,16.7,33.1,0.0,8.8,11.7,43.0,26.0,26.0,52.0,32.0,1014.1,0.0,1.0,24.0,0,0
34946,20.2,23.4,13.4,8.2,0.0,44.0,7.0,6.0,90.0,86.0,1009.3,8.0,8.0,21.3,1,1
77707,5.8,18.6,1.8,,,46.0,20.0,26.0,67.0,61.0,1010.8,,8.0,13.6,1,1
117092,19.4,37.4,0.0,,12.6,37.0,6.0,24.0,56.0,40.0,1011.7,,,27.6,0,0
51069,11.3,19.8,7.6,,,61.0,19.0,24.0,53.0,42.0,1009.1,,,15.0,1,0
135559,17.9,26.9,0.2,,,52.0,13.0,17.0,69.0,48.0,,3.0,8.0,20.1,0,0
27714,2.4,10.8,0.0,1.0,,11.0,0.0,4.0,99.0,74.0,1024.2,,,5.5,0,0
121969,15.7,27.4,0.0,8.8,11.1,39.0,17.0,17.0,48.0,31.0,1017.7,1.0,1.0,19.8,0,0
13111,19.8,28.5,0.0,5.2,7.8,48.0,15.0,28.0,78.0,57.0,1001.2,5.0,6.0,23.4,0,1
47767,11.2,39.7,0.0,,,39.0,6.0,17.0,23.0,6.0,1011.6,,,24.4,0,0
102096,13.6,19.0,0.6,2.2,2.1,39.0,11.0,13.0,93.0,76.0,1020.9,7.0,8.0,15.1,0,1
2064,16.9,32.9,0.0,,,46.0,15.0,26.0,44.0,25.0,1010.4,,8.0,25.1,0,0
1515,10.9,20.0,1.6,,,30.0,7.0,20.0,85.0,47.0,1014.2,8.0,,13.5,1,0
21276,16.1,21.1,43.0,4.0,3.7,50.0,20.0,20.0,89.0,87.0,1009.9,7.0,6.0,18.9,1,1
5455,10.9,29.9,0.2,,,28.0,4.0,6.0,72.0,34.0,,,,19.6,0,0
95882,22.3,27.6,11.6,9.4,0.4,43.0,19.0,24.0,94.0,91.0,1015.2,7.0,8.0,22.7,1,1
142304,24.7,34.6,0.0,4.0,,43.0,17.0,19.0,74.0,49.0,1005.0,7.0,3.0,28.7,0,0
22499,13.1,20.3,0.0,,2.1,28.0,13.0,9.0,56.0,54.0,1017.8,,8.0,18.6,0,1
42106,13.5,25.3,0.0,10.8,8.6,41.0,15.0,30.0,51.0,42.0,1016.0,1.0,1.0,21.4,0,0
85298,20.7,32.2,1.2,7.8,10.0,35.0,2.0,13.0,69.0,58.0,1010.9,1.0,2.0,27.2,1,1
75799,11.1,16.8,0.0,1.8,10.0,30.0,7.0,11.0,64.0,59.0,1028.3,5.0,7.0,13.2,0,1
140885,16.2,32.3,0.0,5.8,11.2,37.0,17.0,28.0,65.0,35.0,1011.4,0.0,0.0,24.5,0,0
120972,12.2,24.2,0.0,2.4,4.9,22.0,0.0,11.0,64.0,44.0,1015.2,7.0,6.0,17.8,0,0
77445,10.7,33.7,0.0,4.8,13.6,22.0,9.0,13.0,66.0,20.0,1012.6,,,19.5,0,0
4333,4.9,19.7,0.0,,,28.0,7.0,11.0,56.0,38.0,1010.3,,,13.1,0,0
42452,20.2,23.9,9.2,,,35.0,22.0,24.0,83.0,75.0,1016.7,7.0,8.0,22.0,1,1
75919,8.5,16.7,0.0,1.4,6.6,57.0,24.0,30.0,94.0,63.0,1012.2,3.0,7.0,11.4,0,1
124755,3.6,30.8,0.0,,,52.0,19.0,30.0,25.0,12.0,,,,21.5,0,0
5838,18.1,27.2,0.0,,,39.0,7.0,19.0,77.0,57.0,1015.7,,,20.5,0,0
50020,9.0,13.8,0.0,,,30.0,9.0,13.0,77.0,84.0,1017.7,,,10.1,0,1
120740,9.7,20.6,0.0,4.4,6.0,28.0,11.0,13.0,64.0,48.0,1018.1,7.0,7.0,16.7,0,0
132610,12.8,18.0,6.6,5.2,1.9,89.0,20.0,19.0,93.0,50.0,987.3,8.0,6.0,12.8,1,1
67790,22.2,31.4,0.0,3.4,4.5,72.0,9.0,20.0,67.0,64.0,1009.0,6.0,7.0,24.2,0,1
18129,20.2,27.7,0.0,,,69.0,30.0,,79.0,,,,,23.7,0,1
88045,24.1,31.5,0.8,6.4,7.3,35.0,19.0,22.0,80.0,59.0,1007.8,5.0,5.0,26.6,0,0
83178,7.7,20.0,0.2,3.8,9.0,37.0,2.0,22.0,100.0,47.0,1022.5,,,11.1,0,0
143852,17.2,33.0,0.0,7.0,,43.0,13.0,22.0,71.0,,1011.2,0.0,,25.2,0,0
35014,11.1,23.5,0.0,3.0,10.2,33.0,13.0,17.0,58.0,41.0,1020.2,1.0,7.0,17.0,0,0
118638,13.6,21.9,3.6,3.4,5.4,39.0,13.0,19.0,53.0,64.0,1008.1,7.0,7.0,19.9,1,1
104334,18.7,21.6,52.4,5.2,0.0,41.0,13.0,15.0,96.0,96.0,999.5,8.0,8.0,20.0,1,1
137456,11.9,37.3,0.0,11.4,11.8,44.0,17.0,17.0,7.0,4.0,1011.1,0.0,1.0,30.3,0,0
27617,19.2,29.2,0.0,,,30.0,11.0,9.0,66.0,52.0,1017.7,,,23.4,0,0
90081,24.3,31.6,39.2,,,35.0,15.0,22.0,80.0,63.0,1009.5,,8.0,28.6,1,1
123144,4.6,15.5,12.6,1.6,6.5,24.0,9.0,6.0,88.0,55.0,1021.5,3.0,7.0,8.0,1,1
138580,23.3,37.2,0.6,9.6,3.4,93.0,13.0,15.0,33.0,24.0,1008.4,7.0,7.0,32.0,0,1
40277,21.5,27.5,1.4,6.8,5.0,50.0,24.0,31.0,84.0,72.0,1013.4,7.0,7.0,22.9,1,0
131873,6.9,16.0,1.0,3.4,7.8,52.0,26.0,15.0,60.0,42.0,1012.7,,,10.1,0,1
117818,11.8,19.0,13.4,2.6,5.0,41.0,11.0,19.0,95.0,57.0,1005.6,8.0,4.0,13.7,1,1
85244,19.1,29.1,0.0,7.0,12.2,26.0,6.0,9.0,54.0,51.0,1011.4,6.0,4.0,26.0,0,0
80814,15.2,35.3,0.8,8.2,11.2,50.0,7.0,20.0,93.0,22.0,1009.8,6.0,1.0,18.8,0,0
98992,21.5,29.9,8.0,,,61.0,9.0,9.0,77.0,93.0,1008.7,,,24.5,1,1
26239,20.3,23.1,20.8,,,46.0,6.0,9.0,84.0,85.0,,,,21.2,1,1
100867,8.5,15.0,0.2,3.0,0.5,28.0,15.0,15.0,85.0,72.0,1023.5,7.0,7.0,11.4,0,1
70791,24.9,32.9,0.0,13.0,2.1,61.0,22.0,15.0,43.0,32.0,1006.4,7.0,7.0,26.6,0,1
136865,22.5,35.7,29.2,7.6,11.3,33.0,13.0,17.0,60.0,34.0,1003.6,7.0,5.0,28.4,1,0
81745,12.8,18.9,0.2,3.2,0.9,33.0,6.0,19.0,93.0,66.0,1011.7,,,14.0,0,0
123094,15.8,22.4,15.8,2.4,6.8,35.0,6.0,17.0,98.0,70.0,1010.9,5.0,8.0,17.9,1,1
45421,21.2,29.3,0.2,,,63.0,13.0,11.0,83.0,65.0,1003.7,4.0,2.0,25.1,0,0
88886,21.3,30.6,0.0,9.2,11.1,39.0,15.0,26.0,42.0,46.0,1012.0,2.0,1.0,27.3,0,0
97079,11.1,18.2,0.4,0.8,5.4,46.0,7.0,19.0,67.0,74.0,1010.5,,,13.4,0,1
78341,13.0,21.0,0.2,7.4,8.1,44.0,26.0,15.0,56.0,51.0,1019.8,7.0,5.0,16.3,0,0
99073,11.0,24.0,0.0,,,35.0,7.0,20.0,65.0,53.0,1024.7,,,17.2,0,0
41656,16.4,35.2,0.0,,,43.0,20.0,28.0,38.0,20.0,1005.8,,,25.7,0,0
20653,19.1,24.6,41.0,,,37.0,6.0,7.0,100.0,87.0,1013.0,,,20.8,1,0
140407,26.2,34.4,0.0,4.4,9.0,33.0,11.0,20.0,69.0,65.0,1006.0,3.0,6.0,30.4,0,0
75408,14.0,19.6,0.0,5.4,7.4,28.0,7.0,7.0,91.0,96.0,1005.1,7.0,8.0,17.1,0,1
105406,11.6,26.8,0.0,6.4,13.7,37.0,17.0,13.0,65.0,31.0,1013.0,1.0,,15.3,0,0
25255,16.3,18.3,9.4,,,24.0,9.0,7.0,99.0,98.0,,,,17.5,1,1
145303,26.0,34.4,1.8,,,39.0,17.0,20.0,67.0,53.0,1001.9,3.0,4.0,29.9,1,1
132050,12.5,20.8,0.0,5.6,2.4,54.0,17.0,17.0,46.0,46.0,1016.0,6.0,8.0,17.6,0,1
48597,1.4,24.3,0.0,,,19.0,9.0,7.0,70.0,20.0,1026.5,,,11.3,0,0
60091,0.6,12.0,0.4,,,26.0,7.0,9.0,99.0,76.0,1028.9,,8.0,6.6,0,0
76506,10.7,14.9,4.0,0.2,0.0,26.0,17.0,11.0,99.0,91.0,1023.9,7.0,8.0,11.7,1,0
63394,2.8,16.9,0.0,,,35.0,13.0,19.0,82.0,52.0,1030.6,,,9.7,0,1
14165,17.5,22.7,6.2,21.8,0.0,33.0,17.0,15.0,93.0,94.0,1011.7,8.0,8.0,17.6,1,1
118867,1.3,17.1,0.0,1.2,8.6,22.0,9.0,6.0,83.0,57.0,1031.3,0.0,4.0,8.3,0,0
16590,13.1,25.2,0.4,,,,4.0,4.0,93.0,41.0,,8.0,1.0,14.4,0,0
113362,9.6,24.9,0.0,,,57.0,17.0,33.0,49.0,58.0,1006.2,,,22.2,0,1
122813,7.9,23.7,0.0,2.4,11.0,33.0,9.0,17.0,71.0,49.0,1018.4,0.0,1.0,16.5,0,0
5861,11.9,37.8,0.0,,,54.0,7.0,17.0,67.0,26.0,1004.1,,,20.3,0,0
79240,4.7,13.0,0.4,1.4,8.4,13.0,6.0,9.0,100.0,70.0,1034.8,6.0,3.0,6.9,0,0
144816,12.4,26.0,0.0,,,39.0,26.0,15.0,48.0,23.0,1020.0,,,14.5,0,0
21655,15.7,18.6,0.0,2.6,0.0,31.0,4.0,11.0,86.0,94.0,1025.0,8.0,8.0,17.9,0,1
24134,19.3,27.8,0.0,,,50.0,4.0,24.0,99.0,89.0,,,,20.3,0,1
123048,4.4,20.1,0.0,2.8,9.8,30.0,0.0,11.0,70.0,49.0,1026.1,1.0,2.0,13.1,0,0
141454,26.6,32.9,1.8,5.8,2.3,35.0,9.0,15.0,83.0,93.0,1005.8,7.0,8.0,29.1,1,1
70258,18.5,24.6,0.0,5.2,10.3,33.0,9.0,9.0,77.0,56.0,1008.3,5.0,2.0,20.5,0,1
89688,24.3,31.4,1.8,6.6,2.3,44.0,17.0,31.0,75.0,68.0,1009.4,7.0,6.0,28.3,1,1
130197,6.2,12.2,0.8,1.4,0.0,44.0,2.0,22.0,92.0,95.0,1005.6,8.0,8.0,9.6,0,1
108266,7.7,17.7,0.0,4.0,,35.0,19.0,22.0,59.0,35.0,1017.9,5.0,,12.6,0,0
6165,5.7,19.7,0.0,4.8,10.3,52.0,9.0,17.0,58.0,34.0,1015.2,0.0,1.0,12.6,0,0
5214,14.2,26.1,0.0,,,24.0,9.0,7.0,81.0,45.0,1013.9,,,18.0,0,0
73883,8.2,14.4,0.2,,,57.0,22.0,37.0,88.0,86.0,1015.8,,,9.7,0,1
122383,4.7,19.4,0.0,2.4,3.3,31.0,6.0,11.0,64.0,60.0,1015.5,6.0,7.0,9.9,0,1
41687,17.3,30.5,0.0,9.2,12.6,52.0,17.0,30.0,63.0,46.0,1017.1,2.0,1.0,24.4,0,0
17302,17.8,20.6,31.4,,,,0.0,,97.0,,,8.0,,19.6,1,1
81369,6.9,31.2,0.0,6.6,14.3,39.0,24.0,11.0,66.0,24.0,1015.4,,,17.2,0,0
46909,-6.3,12.2,0.2,0.8,,26.0,2.0,7.0,88.0,37.0,1033.8,0.0,1.0,1.1,0,0
17981,24.9,43.5,0.0,,,,0.0,,76.0,,,0.0,,27.4,0,0
13267,1.1,20.1,0.0,4.6,,26.0,13.0,11.0,52.0,20.0,1020.7,0.0,0.0,11.1,0,0
129956,12.0,30.6,0.0,6.4,6.2,44.0,24.0,17.0,48.0,49.0,1000.1,8.0,7.0,20.9,0,0
49109,10.4,32.5,0.0,,,52.0,7.0,13.0,70.0,15.0,1011.2,,,15.6,0,0
80775,9.4,19.7,0.2,4.0,4.8,28.0,13.0,11.0,78.0,63.0,1019.3,7.0,7.0,14.0,0,0
25956,17.9,24.9,0.2,,,22.0,11.0,13.0,84.0,78.0,,,,20.6,0,1
140961,26.8,33.8,0.0,6.8,10.8,33.0,11.0,19.0,62.0,67.0,1008.1,1.0,5.0,30.7,0,1
111868,11.3,15.3,4.6,,,44.0,22.0,20.0,60.0,57.0,1011.3,,,12.7,1,0
85271,18.8,25.0,44.4,3.6,0.2,43.0,9.0,13.0,90.0,75.0,1015.0,7.0,7.0,21.6,1,1
53724,3.2,4.5,83.8,,,59.0,20.0,24.0,97.0,97.0,,,,3.4,1,1
54167,10.5,14.9,12.2,,,54.0,17.0,13.0,98.0,98.0,,,,11.0,1,1
88399,21.9,28.4,53.4,6.4,5.3,52.0,20.0,28.0,87.0,74.0,1014.9,5.0,7.0,24.3,1,1
77304,5.2,13.9,6.8,2.0,3.5,50.0,26.0,24.0,92.0,67.0,1001.0,8.0,8.0,8.4,1,1
109760,18.0,28.6,0.0,6.4,10.3,,19.0,20.0,61.0,63.0,1008.1,5.0,3.0,22.0,0,1
4014,9.5,16.3,4.6,,,48.0,17.0,26.0,100.0,62.0,1016.8,,,11.4,1,1
120047,19.7,36.1,0.0,10.8,12.6,69.0,26.0,22.0,36.0,21.0,1014.4,1.0,1.0,26.6,0,0
62412,1.4,15.6,0.2,0.8,3.6,24.0,6.0,11.0,99.0,79.0,1011.4,4.0,6.0,4.6,0,1
78806,10.2,27.2,0.0,4.0,10.6,35.0,4.0,19.0,100.0,38.0,1018.3,2.0,3.0,12.1,0,0
91139,10.1,21.1,0.0,,,28.0,20.0,17.0,42.0,28.0,1010.0,,,15.8,0,0
18693,8.9,15.0,0.0,,,59.0,15.0,15.0,55.0,49.0,1011.9,,,11.6,0,1
112472,9.5,17.5,0.0,,,48.0,19.0,22.0,58.0,47.0,,,,13.0,0,0
66866,6.4,11.7,0.2,2.0,1.9,48.0,20.0,31.0,95.0,53.0,1017.9,7.0,6.0,8.9,0,0
97393,7.3,12.5,3.8,,0.0,31.0,0.0,13.0,95.0,83.0,1024.9,,,9.6,1,1
54244,8.9,18.8,0.0,,,41.0,13.0,4.0,98.0,69.0,,,,10.6,0,0
9187,11.2,22.5,0.0,3.2,9.1,52.0,28.0,37.0,55.0,69.0,1019.8,2.0,6.0,18.9,0,1
84412,9.3,22.5,0.0,2.6,10.1,22.0,6.0,13.0,71.0,48.0,1019.7,4.0,1.0,15.1,0,0
10914,15.8,23.0,0.0,3.8,3.2,35.0,19.0,9.0,64.0,76.0,1013.0,7.0,7.0,21.3,0,0
60658,18.6,39.2,0.0,,,69.0,17.0,37.0,28.0,11.0,1008.9,,7.0,26.2,0,0
106333,23.2,39.1,0.0,15.6,11.1,54.0,13.0,19.0,46.0,24.0,1010.5,1.0,4.0,31.0,0,0
77105,7.4,23.2,0.2,6.8,10.4,54.0,15.0,35.0,78.0,53.0,1003.8,,5.0,15.7,0,1
46840,-3.2,17.4,0.2,1.6,8.0,28.0,2.0,13.0,86.0,43.0,1015.4,1.0,,4.9,0,0
120800,12.7,21.9,3.2,6.4,5.1,37.0,6.0,17.0,93.0,58.0,1010.8,7.0,7.0,13.1,1,1
103142,5.4,14.5,0.0,2.2,7.1,31.0,15.0,17.0,76.0,53.0,1011.8,7.0,6.0,7.6,0,1
31561,17.0,21.7,0.0,5.4,10.7,26.0,15.0,20.0,50.0,47.0,1021.4,,,20.8,0,0
34597,14.4,27.1,0.0,7.8,11.3,48.0,15.0,35.0,46.0,44.0,1013.4,1.0,6.0,20.9,0,0
115902,7.6,19.6,1.8,,5.7,30.0,9.0,20.0,74.0,54.0,1020.3,,,13.2,1,1
15779,15.2,18.7,0.6,,,,11.0,7.0,87.0,84.0,,6.0,8.0,16.7,0,1
27233,17.7,25.6,0.0,,,43.0,7.0,30.0,81.0,65.0,1017.9,,,20.7,0,1
130213,4.4,12.5,0.0,0.6,0.2,35.0,9.0,15.0,86.0,64.0,1009.2,8.0,8.0,7.5,0,1
36067,15.4,20.3,42.4,5.8,2.7,52.0,11.0,37.0,93.0,80.0,1016.5,8.0,7.0,15.4,1,1
68876,9.3,16.5,0.0,2.6,3.1,59.0,15.0,30.0,66.0,79.0,1021.6,7.0,6.0,12.9,0,1
114262,6.7,13.9,9.8,,,48.0,22.0,19.0,84.0,83.0,1026.9,,,11.0,1,1
136703,11.0,12.3,6.8,0.0,0.0,28.0,9.0,17.0,95.0,90.0,1019.2,8.0,8.0,11.5,1,1
76610,12.8,17.6,1.6,1.6,6.6,33.0,17.0,7.0,80.0,82.0,1001.4,,8.0,15.3,1,1
27463,16.6,26.7,0.0,,,37.0,9.0,13.0,63.0,41.0,1014.4,,,19.4,0,0
33066,20.6,23.3,0.0,4.0,0.0,37.0,13.0,19.0,84.0,84.0,1016.0,7.0,8.0,21.2,0,1
79990,2.2,22.4,0.0,3.4,11.2,28.0,6.0,17.0,92.0,37.0,1026.1,0.0,0.0,9.8,0,0
91791,17.9,23.4,1.6,,,54.0,24.0,28.0,57.0,58.0,1028.2,,,20.8,1,1
31874,13.8,25.6,0.0,8.2,10.5,30.0,9.0,19.0,63.0,46.0,1006.6,3.0,6.0,18.2,0,0
17936,19.2,35.0,0.0,,,,9.0,,69.0,,,1.0,,25.8,0,0
5251,10.9,15.0,7.2,,,48.0,22.0,26.0,90.0,99.0,1022.0,,,13.0,1,1
43341,23.4,35.2,0.0,,,59.0,4.0,26.0,91.0,51.0,1009.7,8.0,,23.9,0,0
47732,5.7,28.7,0.0,,,46.0,7.0,24.0,57.0,20.0,1009.6,,,17.7,0,0
78566,7.4,13.4,4.0,3.2,4.6,61.0,17.0,20.0,95.0,52.0,1012.3,7.0,5.0,7.5,1,1
79041,16.3,24.0,13.6,5.4,2.3,31.0,11.0,17.0,92.0,56.0,1007.7,7.0,7.0,17.2,1,0
49976,2.9,12.0,1.0,,,50.0,7.0,20.0,96.0,68.0,1011.1,,,7.4,0,1
103858,5.8,17.6,0.0,2.4,1.1,33.0,9.0,22.0,47.0,39.0,1010.7,7.0,8.0,13.6,0,0
23132,14.1,19.5,1.4,5.0,10.2,43.0,22.0,19.0,82.0,65.0,1019.3,6.0,3.0,17.3,1,0
138757,5.1,21.9,0.0,3.0,,28.0,20.0,9.0,48.0,23.0,1017.8,7.0,1.0,10.9,0,0
106546,11.5,24.5,0.0,,,30.0,20.0,17.0,62.0,24.0,1015.4,,,15.1,0,0
110660,16.9,21.0,0.0,4.6,7.1,,11.0,9.0,72.0,74.0,1007.5,6.0,7.0,19.9,0,1
41002,14.2,19.8,0.0,4.0,1.1,41.0,13.0,22.0,81.0,85.0,1020.6,6.0,8.0,18.9,0,1
80804,15.2,21.0,0.0,11.8,3.5,43.0,17.0,20.0,56.0,46.0,1013.8,7.0,7.0,16.6,0,0
55303,5.2,10.9,0.0,,,63.0,31.0,37.0,77.0,82.0,1016.1,8.0,8.0,8.0,0,1
30258,14.7,17.9,12.6,4.0,0.7,,6.0,22.0,90.0,89.0,1022.1,7.0,7.0,16.2,1,1
112574,11.5,17.2,15.4,,,57.0,17.0,30.0,70.0,62.0,1011.8,,,14.8,1,1
32982,17.8,20.3,34.2,0.0,0.0,54.0,26.0,26.0,87.0,87.0,1014.6,8.0,8.0,19.1,1,1
127439,7.1,15.1,0.0,,,44.0,6.0,20.0,95.0,82.0,1017.1,,,11.4,0,1
108284,9.2,24.7,0.0,4.4,,48.0,7.0,37.0,45.0,31.0,1016.3,2.0,,17.4,0,1
2655,7.2,12.3,1.2,,,31.0,11.0,17.0,99.0,80.0,1004.0,8.0,8.0,9.0,1,1
90358,19.9,27.3,1.2,,,69.0,33.0,43.0,69.0,60.0,1015.8,,,24.9,1,1
140713,24.8,29.2,20.8,10.2,0.0,59.0,17.0,17.0,98.0,95.0,1002.4,8.0,8.0,24.8,1,1
135241,13.3,20.0,0.3,,,44.0,6.0,11.0,90.0,94.0,,8.0,8.0,16.2,0,1
29320,20.0,28.0,5.4,,,46.0,6.0,15.0,92.0,72.0,1015.1,8.0,8.0,21.6,1,1
112312,11.3,19.8,0.4,,,54.0,28.0,22.0,42.0,57.0,1008.3,,,17.7,0,1
117566,13.4,27.2,0.0,,10.3,31.0,15.0,17.0,65.0,35.0,1018.6,,1.0,19.1,0,0
88255,22.4,31.2,4.2,6.2,8.7,31.0,15.0,24.0,63.0,59.0,1009.2,3.0,2.0,27.8,1,0
124030,9.3,13.0,0.0,,,44.0,22.0,19.0,82.0,72.0,,,,10.9,0,1
96039,22.0,29.1,0.0,5.8,,31.0,13.0,24.0,70.0,64.0,1012.7,8.0,,26.2,0,0
132778,14.0,17.9,0.6,6.2,0.0,78.0,17.0,0.0,78.0,91.0,993.1,8.0,8.0,15.2,0,1
51367,2.8,15.3,0.0,,,50.0,17.0,19.0,70.0,68.0,1013.4,,,8.6,0,1
36286,14.6,28.3,0.0,7.8,8.5,39.0,15.0,28.0,40.0,22.0,1012.7,7.0,7.0,20.0,0,0
11801,18.2,25.1,0.0,,,50.0,11.0,19.0,49.0,74.0,1002.4,7.0,8.0,21.6,0,0
7121,25.3,40.1,0.0,12.4,,50.0,6.0,24.0,31.0,20.0,1001.0,7.0,7.0,28.8,0,0
36684,5.7,16.1,0.0,0.8,5.5,28.0,0.0,13.0,89.0,56.0,1015.4,7.0,1.0,8.9,0,0
49545,1.0,16.5,0.0,,,15.0,6.0,4.0,94.0,58.0,1020.1,,,5.4,0,0
9425,20.3,25.8,0.0,3.0,1.9,43.0,31.0,24.0,79.0,81.0,1012.3,7.0,7.0,24.5,0,1
112289,14.9,17.5,11.8,,,22.0,9.0,7.0,99.0,91.0,1013.3,,,16.5,1,1
44614,18.3,30.9,0.0,,,70.0,19.0,43.0,84.0,35.0,1001.0,1.0,,20.1,0,0
107665,23.6,43.3,0.0,,,46.0,28.0,20.0,5.0,3.0,1006.4,,,35.1,0,0
84831,16.5,23.5,6.6,3.2,0.0,17.0,2.0,7.0,91.0,82.0,1020.1,8.0,8.0,18.3,1,1
126750,11.5,29.3,0.0,,,30.0,17.0,7.0,53.0,23.0,,,,20.9,0,0
70270,15.9,25.0,0.0,12.6,12.3,30.0,11.0,13.0,60.0,52.0,1018.1,1.0,4.0,20.0,0,1
65535,9.1,12.5,0.0,4.4,1.2,41.0,19.0,22.0,66.0,90.0,1016.3,7.0,8.0,11.0,0,1
3002,9.8,15.3,0.0,,,31.0,9.0,13.0,70.0,100.0,1018.8,8.0,8.0,14.8,0,1
38592,19.1,39.6,0.0,10.6,12.3,52.0,20.0,26.0,25.0,11.0,1008.0,1.0,6.0,28.2,0,1
48983,-1.0,16.8,0.0,,,19.0,7.0,9.0,96.0,49.0,1021.4,,,4.7,0,0
81511,10.3,15.6,10.8,0.6,2.3,33.0,0.0,19.0,99.0,89.0,1006.9,,,11.0,1,1
4919,6.5,25.2,0.0,,,22.0,2.0,15.0,97.0,42.0,1012.7,,,12.9,0,0
111772,11.6,15.5,23.6,,,39.0,6.0,19.0,90.0,70.0,1010.8,,,12.3,1,1
57739,9.4,14.9,0.0,,,46.0,26.0,30.0,87.0,94.0,1013.5,7.0,8.0,11.9,0,1
13891,15.8,29.5,20.2,,,26.0,11.0,15.0,90.0,40.0,1014.0,,,19.6,1,0
113120,10.5,17.3,5.8,,,20.0,7.0,11.0,99.0,63.0,1015.4,,,12.5,1,1
76695,9.6,16.3,5.6,5.8,10.0,69.0,31.0,43.0,81.0,69.0,1007.8,7.0,,11.1,1,1
10031,8.0,20.8,0.0,5.4,4.8,50.0,7.0,17.0,77.0,87.0,1003.6,7.0,7.0,13.9,0,1
111302,8.1,18.0,1.8,,,,7.0,,85.0,,1011.1,5.0,,11.9,1,1
94115,23.2,30.5,84.0,,3.9,41.0,28.0,24.0,82.0,76.0,1011.5,7.0,7.0,28.2,1,1
56404,6.2,12.4,0.0,,,50.0,28.0,28.0,88.0,75.0,1012.3,7.0,7.0,7.8,0,1
78138,4.1,14.8,0.0,1.8,3.8,33.0,0.0,17.0,100.0,73.0,1030.6,7.0,6.0,7.8,0,0
137175,21.9,33.1,0.6,1.8,10.3,44.0,30.0,17.0,49.0,33.0,1009.1,6.0,2.0,27.5,0,0
26470,3.4,20.0,0.0,,,22.0,0.0,9.0,98.0,36.0,,,,7.4,0,0
138624,27.7,40.9,0.0,16.0,11.6,70.0,13.0,24.0,26.0,17.0,1007.8,3.0,5.0,33.1,0,1
128572,15.0,25.5,0.0,,,50.0,20.0,20.0,74.0,61.0,1013.6,,,21.6,0,0
142949,25.9,32.1,0.0,7.4,,56.0,0.0,0.0,73.0,59.0,1003.9,8.0,4.0,28.9,0,1
54227,4.7,14.6,11.6,,,37.0,7.0,7.0,97.0,71.0,,,,7.5,1,0
121533,16.8,26.2,0.0,11.2,13.3,41.0,13.0,22.0,56.0,50.0,1007.9,0.0,0.0,22.8,0,0
86827,14.0,22.5,0.0,2.0,1.8,11.0,4.0,6.0,82.0,71.0,1017.1,6.0,7.0,17.5,0,1
113194,14.0,18.9,3.2,,,43.0,13.0,22.0,64.0,70.0,1016.8,,,16.6,1,1
49493,9.0,26.7,0.0,,,22.0,0.0,9.0,81.0,39.0,1021.6,,,14.4,0,0
45884,-3.7,14.4,0.0,2.6,10.4,22.0,2.0,11.0,64.0,28.0,1028.0,0.0,0.0,5.2,0,0
58273,12.0,25.1,0.0,3.0,,28.0,11.0,9.0,68.0,22.0,1020.2,2.0,2.0,17.2,0,0
2155,20.2,36.0,0.0,,,63.0,13.0,13.0,56.0,33.0,1002.8,2.0,8.0,26.2,0,1
